City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
340,Cracow,US,43.7424,-82.8199,75.0,73,0,8.05,clear sky
341,Rorvik,NO,64.8621,11.2373,55.38,76,40,9.22,scattered clouds
342,Sakakah,SA,29.9697,40.2064,94.03,13,0,11.16,clear sky
343,Nanakuli,US,21.3906,-158.1547,75.42,78,52,2.98,broken clouds
344,Svetlaya,RU,46.5389,138.3297,54.28,83,100,4.14,light rain
345,Nanchang,CN,28.6833,115.8833,76.39,58,4,4.47,clear sky
346,Synya,RU,65.3718,58.0387,54.55,69,99,8.99,overcast clouds
347,Ouesso,CG,1.6136,16.0517,79.03,81,62,4.63,light rain
348,Ignacio De La Llave,MX,18.7167,-95.9833,74.07,95,100,5.73,overcast clouds
349,Cochrane,CA,51.1834,-114.4687,58.48,64,86,1.86,overcast clouds
350,Itaituba,BR,-4.2761,-55.9836,86.16,74,40,11.5,thunderstorm
351,Monte Patria,CL,-30.6919,-70.9467,67.41,49,100,6.11,overcast clouds
352,Moree,AU,-29.4667,149.85,57.78,48,100,8.75,overcast clouds
353,Viedma,AR,-40.8135,-62.9967,74.16,22,100,23.33,overcast clouds
354,Fortuna,US,40.5982,-124.1573,56.93,92,49,4.34,scattered clouds
355,Camacari,BR,-12.6975,-38.3242,82.17,49,24,9.19,few clouds
356,Sur,OM,22.5667,59.5289,88.74,57,21,2.28,few clouds
357,Hauterive,FR,46.0901,3.4459,65.16,56,98,4.18,overcast clouds
358,Zabaykalsk,RU,49.6333,117.3167,56.61,63,100,11.48,overcast clouds
359,Coahuayana,MX,18.7333,-103.6833,85.23,71,67,1.07,broken clouds
360,Tricase,IT,39.9304,18.3553,73.31,82,76,14.83,broken clouds
361,Cap Malheureux,MU,-19.9842,57.6142,71.47,70,1,10.0,clear sky
362,Cimarron Hills,US,38.8586,-104.6989,69.22,54,20,8.05,few clouds
363,Katsuura,JP,35.1333,140.3,77.58,70,99,8.77,overcast clouds
364,Torbay,CA,47.6666,-52.7314,61.57,85,73,8.01,light rain
365,Coquimbo,CL,-29.9533,-71.3436,58.66,77,100,8.55,overcast clouds
366,Prado,BR,-17.3411,-39.2208,77.76,68,99,8.86,overcast clouds
367,Trincomalee,LK,8.5711,81.2335,82.38,76,90,4.09,overcast clouds
368,Sulangan,PH,11.1373,123.7228,82.94,72,98,16.96,overcast clouds
369,Killybegs,IE,54.6333,-8.45,58.71,61,26,13.58,scattered clouds
370,Eyl,SO,7.9803,49.8164,78.1,79,51,25.19,broken clouds
371,Coihaique,CL,-45.5752,-72.0662,37.27,86,69,3.65,broken clouds
372,Grindavik,IS,63.8424,-22.4338,50.47,76,100,9.22,overcast clouds
373,Namanga,KE,-2.5433,36.7905,75.92,36,85,8.12,overcast clouds
374,Ilulissat,GL,69.2167,-51.1,41.02,81,40,9.22,scattered clouds
375,Batemans Bay,AU,-35.7167,150.1833,59.09,60,12,10.31,few clouds
376,Faya,SA,18.3851,42.4509,71.31,40,55,1.23,broken clouds
377,Bagli,IN,22.65,76.35,71.83,93,100,3.89,overcast clouds
378,Sokoto,NG,13.0609,5.239,87.62,58,98,12.08,overcast clouds
379,Sao Sebastiao,BR,-23.76,-45.4097,64.72,89,100,2.64,overcast clouds
380,Yar-Sale,RU,66.8333,70.8333,49.1,84,100,7.78,overcast clouds
381,Meulaboh,ID,4.1363,96.1285,76.84,87,90,1.83,overcast clouds
382,Gorin,RU,51.1983,136.6669,49.21,74,99,2.48,overcast clouds
383,Pevek,RU,69.7008,170.3133,34.16,77,100,5.73,overcast clouds
384,Birin,NP,26.8865,88.0718,63.68,95,71,1.79,heavy intensity rain
385,Taltal,CL,-25.4,-70.4833,61.95,64,48,5.06,scattered clouds
386,Geraldton,AU,-28.7667,114.6,52.21,93,0,5.75,clear sky
387,Qiongshan,CN,20.0058,110.3542,79.59,80,5,8.16,clear sky
388,Bar Harbor,US,44.3876,-68.2039,66.61,54,4,15.35,clear sky
389,Mahajanga,MG,-15.7167,46.3167,78.82,65,20,5.75,few clouds
390,Egvekinot,RU,66.3167,-179.1667,33.19,95,100,17.54,overcast clouds
391,La Sarre,CA,48.8002,-79.1996,52.41,53,11,5.61,few clouds
392,Panukulan,PH,14.9333,121.8144,81.36,78,100,8.37,overcast clouds
393,Kiama,AU,-34.6833,150.8667,63.0,74,52,8.32,broken clouds
394,Vredendal,ZA,-31.6683,18.5012,62.17,61,81,14.61,broken clouds
395,Muborak,UZ,39.2553,65.1528,78.01,15,39,12.88,scattered clouds
396,Kondinskoye,RU,59.6481,67.41,50.74,66,57,8.46,broken clouds
397,Panlaitan,PH,12.1191,119.8486,79.05,79,99,10.4,light rain
398,Kitami,JP,43.8031,143.8908,63.12,88,100,7.76,overcast clouds
399,Villanueva De La Serena,ES,38.9766,-5.7974,82.78,35,1,1.95,clear sky
400,Hobyo,SO,5.3505,48.5268,77.23,84,67,25.99,broken clouds
401,Polczyn-Zdroj,PL,53.7642,16.0957,59.09,65,89,16.67,overcast clouds
402,Pietarsaari,FI,63.65,22.6833,54.0,94,100,8.86,light rain
403,Quepos,CR,9.4236,-84.1652,82.24,73,99,3.31,overcast clouds
404,Saquarema,BR,-22.92,-42.5103,63.81,94,100,6.51,overcast clouds
405,Morant Bay,JM,17.8815,-76.4093,95.7,68,40,7.52,scattered clouds
406,Leeton,AU,-34.5667,146.4,49.89,95,69,6.46,broken clouds
407,Sitka,US,57.0531,-135.33,50.67,82,100,4.59,overcast clouds
408,Rosehearty,GB,57.697,-2.1132,53.62,68,100,27.72,overcast clouds
409,Coos Bay,US,43.3665,-124.2179,57.24,97,100,0.0,mist
410,Abashiri,JP,44.0213,144.2697,63.95,88,100,9.8,overcast clouds
411,Morro Bay,US,35.3658,-120.8499,69.51,52,0,5.01,clear sky
412,Okato,NZ,-39.2,173.8833,45.18,85,1,5.01,clear sky
413,Waipawa,NZ,-41.4122,175.5153,36.59,91,7,5.17,clear sky
414,Bandarban,BD,22.1965,92.2262,74.53,99,91,2.48,overcast clouds
415,Mitu,CO,1.1983,-70.1733,80.58,84,100,4.09,overcast clouds
416,Troitskoye,RU,52.9821,84.6757,49.96,54,99,5.86,overcast clouds
417,Russell,US,32.3502,-85.1999,82.38,45,0,5.86,clear sky
418,Chachapoyas,PE,-6.2317,-77.869,63.86,66,99,3.53,light rain
419,Sesheke,ZM,-17.4759,24.2968,83.97,18,0,5.99,clear sky
420,Gazanjyk,TM,39.2446,55.5154,80.78,31,57,6.73,broken clouds
421,Abu Kamal,SY,34.4506,40.9171,90.25,17,0,8.72,clear sky
422,Praia,CV,14.9215,-23.5087,80.96,74,84,14.85,broken clouds
423,Tigil,RU,57.8,158.6667,35.62,90,21,6.49,few clouds
424,Severo-Yeniseyskiy,RU,60.3725,93.0408,41.86,86,99,4.9,overcast clouds
425,Astana,KZ,51.1801,71.446,42.75,56,0,11.18,clear sky
426,Mattru,SL,7.6244,-11.8332,79.25,90,91,5.64,moderate rain
427,Abu Zabad,SD,12.35,29.25,82.26,62,74,9.98,broken clouds
428,Awbari,LY,26.5921,12.7805,99.0,9,0,5.97,clear sky
429,Concarneau,FR,47.875,-3.9225,68.29,49,98,11.05,overcast clouds
430,Fairlie,GB,55.756,-4.8556,60.62,55,42,9.66,scattered clouds
431,Gaoua,BF,10.2992,-3.2508,77.97,80,100,2.77,overcast clouds
432,Watsa,CD,3.0372,29.5355,65.08,98,91,4.52,moderate rain
433,Manapparai,IN,10.6,78.4167,83.26,63,53,4.74,broken clouds
434,Burnie,AU,-41.0667,145.9167,50.92,91,61,7.29,broken clouds
435,Lagoa,PT,39.05,-27.9833,73.18,84,73,15.32,broken clouds
436,Sambava,MG,-14.2667,50.1667,70.23,85,32,12.86,light rain
437,Arroio Grande,BR,-32.2375,-53.0869,69.26,51,2,13.06,clear sky
438,Soyo,AO,-6.1349,12.3689,76.21,77,75,9.48,broken clouds
439,Ust-Ishim,RU,57.6935,71.1665,50.5,66,72,6.04,broken clouds
440,Lorengau,PG,-2.0226,147.2712,80.89,72,79,9.78,broken clouds
441,Hilton Head Island,US,32.2163,-80.7526,84.97,64,20,4.61,few clouds
442,Pangnirtung,CA,66.1451,-65.7125,45.16,65,12,1.57,few clouds
443,Lasa,IT,46.6166,10.7002,65.7,74,99,4.29,overcast clouds
444,Namie,JP,37.4833,141.0,67.55,93,97,5.26,overcast clouds
445,Amapa,BR,1.0,-52.0,95.32,35,42,4.97,scattered clouds
446,Durres,AL,41.3231,19.4414,80.78,82,99,10.29,overcast clouds
447,Havre,FR,49.5833,0.3333,63.19,63,75,12.66,broken clouds
448,Mocuba,MZ,-16.8392,36.9856,75.69,63,19,11.5,few clouds
449,Iguape,BR,-24.7081,-47.5553,63.84,85,100,8.66,overcast clouds
450,Odweyne,SO,9.4092,45.064,83.48,37,39,18.3,scattered clouds
451,Myaundzha,RU,63.0494,147.1858,30.31,95,100,3.56,light snow
452,Bouillante,GP,16.1304,-61.7692,83.43,78,65,8.3,broken clouds
453,Namibe,AO,-15.1961,12.1522,69.42,86,29,12.62,scattered clouds
454,Pacific Grove,US,36.6177,-121.9166,62.42,79,40,5.99,scattered clouds
455,Oum Hadjer,TD,13.2954,19.6966,89.65,52,63,4.97,broken clouds
456,Lebu,CL,-37.6167,-73.65,44.22,92,100,16.93,light rain
457,Valdez,EC,1.2492,-78.9831,78.98,75,100,10.63,overcast clouds
458,Boli,CN,45.7667,130.5167,52.05,97,100,7.83,moderate rain
459,Pangody,RU,65.85,74.4859,50.88,80,100,5.48,overcast clouds
460,Jiangyou,CN,31.7667,104.7167,69.62,88,100,2.93,overcast clouds
461,Anchorage,US,61.2181,-149.9003,48.65,91,40,3.44,fog
462,Esmeraldas,BR,-19.7625,-44.3139,86.25,34,46,5.32,scattered clouds
463,Saldanha,ZA,-33.0117,17.9442,58.8,89,43,10.47,scattered clouds
464,Lovozero,RU,68.005,35.0117,46.38,98,100,6.85,overcast clouds
465,Fatehabad,IN,29.5167,75.45,82.24,66,0,9.17,clear sky
466,Tura,IN,25.5198,90.2201,74.3,97,71,5.99,broken clouds
467,Baghdad,IQ,33.3406,44.4009,92.86,15,0,11.9,clear sky
468,Isangel,VU,-19.55,169.2667,70.56,84,31,10.74,scattered clouds
469,Nerchinskiy Zavod,RU,51.3088,119.61,43.16,95,100,8.9,overcast clouds
470,Casper,US,42.8666,-106.3131,58.8,89,100,13.8,overcast clouds
471,Lata,PT,40.1629,-8.3327,81.91,55,72,7.61,broken clouds
472,Teya,RU,60.3778,92.6267,43.97,87,95,3.8,overcast clouds
473,Reguengos De Monsaraz,PT,38.4253,-7.5349,81.43,41,1,2.73,clear sky
474,Punta Gorda,US,26.9298,-82.0454,88.05,80,100,10.0,overcast clouds
475,Churapcha,RU,62.0025,132.4325,31.59,77,17,6.08,few clouds
476,Cuxhaven,DE,53.8718,8.6909,60.96,82,75,21.85,broken clouds
477,Pombas,CV,17.1503,-25.0201,77.05,75,52,13.49,broken clouds
478,Baykit,RU,61.67,96.37,46.38,89,100,7.85,overcast clouds
479,Dunedin,NZ,-45.8742,170.5036,42.8,80,5,6.26,clear sky
480,Cooma,AU,-36.2333,149.1333,42.06,92,87,11.61,moderate rain
481,Ternate,ID,0.8,127.4,79.68,77,79,2.95,broken clouds
482,Carutapera,BR,-1.195,-46.02,87.31,56,17,11.16,few clouds
483,Yeppoon,AU,-23.1333,150.7333,65.98,95,18,6.02,few clouds
484,Molde,NO,62.7375,7.1591,52.7,82,75,10.36,shower rain
485,Beira,MZ,-19.8436,34.8389,72.99,73,0,13.02,clear sky
486,Puerto Gaitan,CO,4.3133,-72.0816,86.45,65,100,4.25,moderate rain
487,Caldwell,US,43.6629,-116.6874,64.27,67,0,3.44,clear sky
488,Bandar-E Anzali,IR,37.4727,49.4622,73.51,80,61,7.58,broken clouds
489,Onguday,RU,50.75,86.15,35.1,91,46,1.77,scattered clouds
490,San Juan,AR,-31.5375,-68.5364,79.12,11,74,7.18,broken clouds
491,Salinopolis,BR,-0.6136,-47.3561,84.51,64,42,14.25,scattered clouds
492,Healdsburg,US,38.6105,-122.8692,70.9,78,10,1.03,clear sky
493,Poum,NC,-20.2333,164.0167,74.14,68,5,18.45,clear sky
494,Fairfield,US,41.2668,-73.3162,70.32,44,0,8.05,clear sky
495,Dumas,US,35.8656,-101.9732,77.14,50,0,13.8,clear sky
496,Arlit,NE,18.7369,7.3853,104.4,15,59,6.96,broken clouds
497,Nemuro,JP,43.3236,145.575,63.37,89,100,12.06,overcast clouds
498,Bayir,TR,37.2687,28.2167,75.72,37,1,3.96,clear sky
499,Hede,CN,33.7681,120.2517,71.17,94,100,4.94,overcast clouds
500,Tautira,PF,-17.7333,-149.15,76.78,67,72,19.15,broken clouds
501,Yankton,US,42.8711,-97.3973,64.65,94,100,9.22,overcast clouds
502,Daphne,US,30.6035,-87.9036,86.59,54,0,12.66,clear sky
503,Yenagoa,NG,4.9247,6.2642,74.89,94,100,4.47,light rain
504,Lesosibirsk,RU,58.2358,92.4828,43.79,88,97,3.02,overcast clouds
505,Flinders,AU,-34.5833,150.8552,55.18,74,56,4.0,broken clouds
506,Nelson Bay,AU,-32.7167,152.15,61.0,80,100,4.0,overcast clouds
507,Haines Junction,CA,60.7522,-137.5108,42.26,91,100,0.69,overcast clouds
508,Norman Wells,CA,65.282,-126.8329,46.44,100,100,4.61,overcast clouds
509,Mehran,IR,33.1222,46.1646,91.29,14,0,13.91,clear sky
510,Tiznit,MA,29.5833,-9.5,72.95,63,1,13.09,clear sky
511,Walvis Bay,NA,-22.9575,14.5053,64.09,70,38,15.14,scattered clouds
512,Asfi,MA,32.2994,-9.2372,74.44,73,6,19.95,clear sky
513,Comodoro Rivadavia,AR,-45.8667,-67.5,43.23,61,97,7.83,overcast clouds
514,Zhigansk,RU,66.7697,123.3711,40.84,92,100,12.91,light rain
515,Tyulgan,RU,52.3405,56.166,59.0,58,70,6.67,broken clouds
516,Luderitz,NA,-26.6481,15.1594,61.47,80,100,13.31,overcast clouds
517,Samana,DO,19.2056,-69.3369,88.02,74,40,11.5,scattered clouds
518,Abu Dhabi,AE,24.4667,54.3667,93.96,54,0,1.99,clear sky
519,Zyryanka,RU,65.75,150.85,34.97,91,98,10.65,overcast clouds
520,Srednekolymsk,RU,67.45,153.6833,35.26,72,100,5.53,overcast clouds
521,Vysokogornyy,RU,50.1167,139.15,48.61,95,97,0.98,overcast clouds
522,Linjiang,CN,41.8069,126.9078,62.83,97,100,4.56,overcast clouds
523,Villaviciosa De Odon,ES,40.3569,-3.9001,82.02,42,20,4.61,few clouds
524,Llangefni,GB,53.2556,-4.3106,58.86,53,40,20.71,scattered clouds
525,Joshimath,IN,30.5667,79.5667,67.75,96,100,2.91,overcast clouds
526,Rio Grande,BR,-32.035,-52.0986,73.51,62,1,13.6,clear sky
527,Nalut,LY,30.3333,10.85,98.82,9,0,7.07,clear sky
528,Cape Canaveral,US,28.4058,-80.6048,89.2,66,84,8.84,broken clouds
529,Lethem,GY,3.3803,-59.7968,93.16,46,53,6.55,broken clouds
530,Herat,AF,34.5,62.0,74.43,13,0,21.14,clear sky
531,Vardo,NO,70.3705,31.1107,46.38,87,100,20.71,overcast clouds
532,Kalmunai,LK,7.4167,81.8167,81.01,79,84,7.87,broken clouds
533,Noumea,NC,-22.2763,166.4572,60.78,76,7,7.09,clear sky
534,Jinji,CN,23.2281,110.8261,79.18,76,0,2.21,clear sky
535,Porto De Moz,BR,-1.7483,-52.2383,98.65,33,33,4.18,scattered clouds
536,Tombouctou,ML,20.0,-3.0,108.21,10,4,8.75,clear sky
537,Margate,GB,51.3813,1.3862,59.31,65,52,8.99,broken clouds
538,Salamiyah,SY,35.0113,37.0532,83.12,27,0,10.76,clear sky
539,Denpasar,ID,-8.65,115.2167,78.46,88,40,4.61,scattered clouds
540,Micheweni,TZ,-4.9667,39.8333,75.78,78,47,13.31,scattered clouds
541,Qaqortoq,GL,60.7167,-46.0333,50.59,87,100,11.16,moderate rain
542,Acapulco,MX,16.8634,-99.8901,80.42,78,100,4.61,overcast clouds
543,Nyaunglebin,MM,17.95,96.7333,75.04,97,100,5.21,overcast clouds
544,Krasnovishersk,RU,60.4078,57.082,51.49,65,98,6.13,overcast clouds
545,Khor,RU,47.8861,134.9464,55.45,90,100,1.88,light rain
546,Gravdal,NO,68.1214,13.5031,52.75,75,99,6.11,overcast clouds
547,Broome,US,42.2506,-75.833,66.7,70,20,4.61,few clouds
548,Berdigestyakh,RU,62.0989,126.6992,35.33,96,25,6.29,scattered clouds
549,Aquin,HT,18.2833,-73.4,86.74,63,95,5.08,overcast clouds
550,Saint-Francois,FR,46.4154,3.9054,63.84,59,100,11.5,overcast clouds
551,Likhoslavl,RU,57.1275,35.464,52.43,91,100,5.53,overcast clouds
552,Huilong,CN,31.8111,121.655,76.93,86,0,3.38,clear sky
553,Hirado,JP,33.3597,129.5531,75.38,68,97,5.86,overcast clouds
554,Abonnema,NG,4.7084,6.7931,75.47,91,100,6.08,light rain
555,Gunnedah,AU,-30.9833,150.25,52.43,63,100,2.98,overcast clouds
556,Launceston,AU,-41.45,147.1667,49.8,97,100,11.5,overcast clouds
557,Vao,NC,-22.6667,167.4833,70.27,63,65,11.72,broken clouds
558,Kichmengskiy Gorodok,RU,59.9816,45.7854,49.23,97,87,5.1,overcast clouds
559,Alyangula,AU,-13.8483,136.4192,76.8,89,46,7.87,scattered clouds
560,Grand-Lahou,CI,5.1367,-5.0242,77.32,85,100,12.41,overcast clouds
561,Turukhansk,RU,65.8167,87.9833,34.03,72,54,5.1,broken clouds
562,Illapel,CL,-31.6308,-71.1653,68.5,45,100,7.05,overcast clouds
563,Tyukhtet,RU,56.5389,89.3011,47.59,62,100,2.86,overcast clouds
564,Pingzhuang,CN,42.0372,119.2889,57.43,75,55,0.72,broken clouds
565,Rumoi,JP,43.9344,141.6428,62.15,85,100,6.98,overcast clouds
566,Albert Lea,US,43.648,-93.3683,70.97,88,0,8.05,clear sky
567,Atar,MR,20.5169,-13.0499,100.69,16,1,10.96,clear sky
568,Havelock,US,34.8791,-76.9013,80.58,67,0,3.0,clear sky
569,Pombia,IT,45.653,8.6336,83.98,42,0,6.91,clear sky
570,Roald,NO,62.5833,6.1333,54.75,87,75,16.11,broken clouds
571,Fukue,JP,32.6881,128.8419,79.97,79,31,4.7,scattered clouds
572,Erenhot,CN,43.6475,111.9767,66.83,12,22,20.04,few clouds
573,Rawson,AR,-43.3002,-65.1023,51.3,47,100,17.81,overcast clouds
574,Bilma,NE,18.6853,12.9164,103.19,12,35,6.26,scattered clouds
575,Biak,ID,-0.9131,122.8766,74.7,80,98,4.72,overcast clouds
576,Yangambi,CD,0.8102,24.4336,79.74,74,89,2.68,overcast clouds
577,Fenelon Falls,CA,44.5334,-78.7496,54.57,97,100,6.33,overcast clouds
578,Lanzhou,CN,36.0564,103.7922,63.21,75,100,3.02,overcast clouds
579,Fayaoue,NC,-20.65,166.5333,72.5,68,14,14.74,few clouds
580,Veraval,IN,20.9,70.3667,80.87,82,100,10.76,overcast clouds
581,Talara,PE,-4.5772,-81.2719,70.56,73,0,14.97,clear sky
582,Balakovo,RU,52.0278,47.8007,57.94,92,100,7.61,overcast clouds
583,Macaubas,BR,-13.0194,-42.6986,96.6,13,0,4.07,clear sky
584,Langham,CA,52.3668,-106.9679,56.01,58,72,11.32,broken clouds
585,Haldibari,IN,26.3333,88.7667,78.49,92,93,1.19,moderate rain
586,Sahuaripa,MX,29.05,-109.2333,82.78,48,0,1.72,clear sky
587,Dong Hoi,VN,17.4833,106.6,80.01,85,26,6.31,scattered clouds
588,Nishihara,JP,26.1842,127.7558,82.06,89,0,17.27,clear sky
589,Chilca,PE,-12.5211,-76.7372,63.48,75,91,8.84,overcast clouds
590,Carbonia,IT,39.1672,8.5222,85.01,58,86,10.8,overcast clouds
591,Jalu,LY,29.0331,21.5482,91.8,19,0,5.48,clear sky
592,Tupelo,US,34.2576,-88.7034,79.47,60,100,5.75,overcast clouds
593,Khandyga,RU,62.6667,135.6,32.63,88,69,5.1,broken clouds
594,Simi,SL,9.5667,-12.35,85.06,77,83,2.53,light rain
595,Nikolayevsk-Na-Amure,RU,53.1406,140.73,42.64,77,99,2.15,overcast clouds
596,Half Moon Bay,US,37.4636,-122.4286,66.06,83,100,4.61,mist
597,Guerrero Negro,MX,27.9769,-114.0611,71.28,71,0,16.93,clear sky
598,Emerald,AU,-23.5333,148.1667,64.35,84,0,4.27,light rain
599,Salihorsk,BY,52.7876,27.5415,58.39,51,81,14.25,broken clouds
600,Manono,CD,-7.3,27.4167,89.31,26,73,1.5,broken clouds
601,Buraydah,SA,26.326,43.975,94.03,12,1,12.68,clear sky
602,San Angelo,US,31.4638,-100.437,84.94,58,0,13.8,clear sky
603,Tirumullaivasal,IN,11.2333,79.8333,82.49,78,31,12.41,scattered clouds
604,Mamallapuram,IN,12.6264,80.1722,84.25,84,40,12.28,scattered clouds
605,El Dorado,US,38.7666,-120.5177,67.64,64,5,2.89,clear sky
606,Slavutych,UA,51.5196,30.7343,59.45,63,100,6.29,overcast clouds
607,Port Lincoln,AU,-34.7333,135.8667,53.73,74,100,24.11,overcast clouds
608,Khrebtovaya,RU,56.7032,104.2494,36.32,80,54,2.24,broken clouds
609,Porto Novo,BJ,6.4965,2.6036,81.88,70,47,10.18,scattered clouds
610,Koslan,RU,63.4564,48.8989,51.35,92,79,4.29,broken clouds
611,Polson,US,47.6936,-114.1632,60.49,66,87,3.94,overcast clouds
612,Turbat,PK,26.0023,63.044,85.84,60,0,4.23,clear sky
613,Cairns,AU,-16.9167,145.7667,72.07,96,7,0.0,clear sky
614,Kudahuvadhoo,MV,2.6708,72.8944,81.48,67,2,3.76,clear sky
615,Kawalu,ID,-7.3817,108.2082,71.91,97,98,0.89,overcast clouds
616,Artvin,TR,41.1667,41.8333,68.43,54,27,1.01,scattered clouds
617,Salcininkai,LT,54.3,25.3833,55.83,58,71,12.44,broken clouds
618,Auki,SB,-8.7676,160.7034,75.97,82,0,2.66,clear sky
619,Oranjemund,NA,-28.55,16.4333,59.95,84,100,11.01,overcast clouds
620,Aasiaat,GL,68.7098,-52.8699,35.73,95,100,4.85,overcast clouds
621,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,88.36,61,62,3.24,light rain
622,Rach Gia,VN,10.0167,105.0833,82.02,80,82,13.24,broken clouds
623,Grand Gaube,MU,-20.0064,57.6608,72.0,70,2,10.0,clear sky
624,Deputatskiy,RU,69.3,139.9,24.84,86,23,3.56,few clouds
625,Port Macquarie,AU,-31.4333,152.9167,53.89,66,100,6.26,overcast clouds
626,Talnakh,RU,69.4865,88.3972,29.8,85,40,5.66,scattered clouds
627,Evensk,RU,61.95,159.2333,37.51,59,8,9.93,clear sky
628,Prince George,CA,53.9166,-122.753,50.25,98,40,6.91,scattered clouds
629,Kushiro,JP,42.975,144.3747,59.34,92,100,3.2,overcast clouds
630,Kavieng,PG,-2.5744,150.7967,82.49,68,79,15.17,broken clouds
631,Davila,PH,18.4726,120.5763,80.73,81,13,9.62,few clouds
632,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,79.57,58,58,9.33,broken clouds
633,Nova Olimpia,BR,-14.7972,-57.2881,95.79,25,58,4.47,broken clouds
634,Playa Vicente,MX,17.8333,-95.8167,72.81,97,100,6.15,overcast clouds
635,Padang,ID,-0.9492,100.3543,77.41,87,93,3.58,light rain
636,Kenai,US,60.5544,-151.2583,45.14,100,20,3.44,few clouds
637,Vanimo,PG,-2.6741,141.3028,77.67,89,100,6.42,overcast clouds
638,Barroquinha,BR,-3.0189,-41.1361,94.53,40,22,12.26,few clouds
639,Tikhvin,RU,59.6451,33.5294,52.21,94,75,3.38,broken clouds
640,Birmitrapur,IN,22.4,84.7667,77.25,87,34,4.52,scattered clouds
641,Yerbogachen,RU,61.2767,108.0108,43.36,77,95,9.84,overcast clouds
642,Yadgir,IN,16.7667,77.1333,76.03,81,100,10.4,overcast clouds
643,Manggar,ID,-2.8833,108.2667,81.25,79,100,11.48,overcast clouds
644,Dawson Creek,CA,55.7666,-120.2362,53.1,65,96,9.95,overcast clouds
645,Uglovskoye,RU,51.3557,80.1942,47.89,53,73,8.93,broken clouds
646,Solnechnyy,RU,50.7214,136.6319,46.54,88,35,1.54,scattered clouds
647,Stokmarknes,NO,68.5646,14.9108,55.36,76,75,6.91,light rain
648,Kabompo,ZM,-13.5927,24.2008,85.82,19,22,5.44,few clouds
649,Pacasmayo,PE,-7.4006,-79.5714,68.45,73,87,11.39,overcast clouds
650,Stornoway,GB,58.2093,-6.3865,52.03,78,75,14.97,broken clouds
651,Obo,CF,5.3998,26.4869,71.51,94,72,3.94,broken clouds
652,Puerto Ayacucho,VE,5.6639,-67.6236,85.41,73,98,2.48,overcast clouds
653,Topolobampo,MX,25.6,-109.05,85.91,66,40,9.22,scattered clouds
654,Mineral Wells,US,32.8085,-98.1128,85.01,58,0,14.97,clear sky
655,Kargil,IN,34.5667,76.1,59.04,39,77,8.37,broken clouds
656,Roma,US,43.2128,-75.4557,62.96,73,100,1.01,overcast clouds
657,Sarankhola,BD,22.3082,89.7897,79.0,91,99,4.54,overcast clouds
658,Jesup,US,31.6074,-81.8854,82.71,57,0,8.05,clear sky
659,La Palma,US,33.8464,-118.0467,75.33,81,75,6.91,broken clouds
660,Tecpan,GT,14.7623,-90.9947,66.88,62,100,2.59,overcast clouds
661,Tank,PK,32.2217,70.3793,94.69,33,0,1.61,clear sky
662,Chifeng,CN,42.2683,118.9636,56.43,77,68,1.34,broken clouds
663,Vilyuysk,RU,63.7553,121.6247,43.95,77,100,11.83,overcast clouds
664,Haukipudas,FI,65.1765,25.3523,55.15,83,100,13.29,light rain
665,Mpika,ZM,-11.8343,31.4529,70.27,35,2,6.53,clear sky
666,Boende,CD,-0.2167,20.8667,81.46,67,96,3.11,overcast clouds
667,Itapipoca,BR,-3.4944,-39.5786,95.56,34,41,9.51,scattered clouds
668,Lavumisa,SZ,-27.31,31.892,82.49,31,0,8.66,clear sky
669,Henties Bay,NA,-22.116,14.2845,62.01,79,9,14.27,clear sky
670,Tygda,RU,53.1167,126.3333,43.11,89,100,3.98,overcast clouds
671,Ruteng,ID,-8.6136,120.4721,59.79,72,55,1.7,broken clouds
672,Manaure,CO,11.7751,-72.4445,88.77,59,34,6.85,scattered clouds
673,Angra Dos Reis,BR,-23.0067,-44.3181,63.46,96,100,4.81,overcast clouds
674,Le Port,RE,-20.9373,55.2919,69.8,76,47,4.81,scattered clouds
675,Victor Harbor,AU,-35.5667,138.6167,52.0,90,74,21.05,light rain
676,Puerto Cabezas,NI,14.0351,-83.3888,83.77,74,100,5.79,overcast clouds
677,Znamenskoye,RU,57.1281,73.8282,48.16,70,38,4.83,scattered clouds
678,Yaan,NG,7.3833,8.5667,77.67,86,79,6.69,moderate rain
679,Maralal,KE,1.0968,36.698,67.82,48,92,6.58,overcast clouds
680,Umm Lajj,SA,25.0213,37.2685,85.17,66,15,11.72,few clouds
681,Nikolsk,RU,53.7189,46.0712,57.72,69,100,7.11,overcast clouds
682,Kalocsa,HU,46.5264,18.9858,55.11,93,100,5.39,light rain
683,Los Llanos De Aridane,ES,28.6585,-17.9182,76.75,84,20,12.66,few clouds
684,Channarayapatna,IN,12.9044,76.3917,68.68,90,15,10.07,few clouds
685,Wadi Maliz,TN,36.4681,8.5495,84.45,60,42,8.32,scattered clouds
686,Luoyang,CN,34.6836,112.4536,74.79,52,11,0.31,few clouds
687,Axim,GH,4.8699,-2.2405,79.52,75,100,9.6,overcast clouds
688,Mundo Nuevo,MX,18.7,-95.5,78.42,85,100,7.05,overcast clouds
689,Moroni,KM,-11.7022,43.2551,75.22,76,14,2.13,few clouds
